user_id,total_dist,total_calls,avg_dist,diff_calls,distance_no_repeats
2057,97.8362787951,135,0.730121483545,65,1.52869185617
4829,63.8754927233,215,0.298483610857,6,12.7750985447
2059,43.1281094427,175,0.247862697946,20,2.26990049698
2058,84.6284414723,66,1.30197602265,18,4.97814361602
4824,186.570187439,124,1.51683079219,59,3.21672736964
4537,10.9581674549,58,0.192248551841,30,0.377867843274
4822,53.2149786656,59,0.917499632166,27,2.04672994868
4531,0,50,0.0,0,0.0
4532,147.735085414,52,2.89676638067,7,24.6225142357
4821,159.482375703,190,0.843822093665,110,1.46314106149
7980,21.4612461782,124,0.174481676245,47,0.46654882996
7981,391.130291572,617,0.634951772033,99,3.99112542421
7982,25.0508751456,41,0.626271878641,16,1.67005834304
7983,40.0596888854,217,0.185461522618,51,0.801193777709
7984,78.3016210918,225,0.349560808446,13,6.52513509098
7985,0,73,0.0,0,0.0
7986,63.6722114221,37,1.7686725395,17,3.97951321388
7987,94.1032433534,91,1.04559159282,16,6.27354955689
7988,25.1612427139,208,0.121551897168,35,0.740036550408
7989,505.880744398,1173,0.431638860408,436,1.16294424
7324,7.52101607625,47,0.163500349484,9,0.940127009531
7325,19.3987488183,119,0.164396176426,34,0.587840873282
7326,234.184972062,126,1.8734797765,59,4.03767193211
3783,302.787713815,58,5.31206515465,22,14.4184625626
7320,0,42,0.0,0,0.0
7321,7.37107330204,14,0.567005638618,8,1.05301047172
7322,13.7037611512,85,0.163140013704,2,13.7037611512
7323,35.7489591254,125,0.288298057463,23,1.62495268752
7328,118.459633639,106,1.12818698704,63,1.91063925224
7329,334.694453696,127,2.65630518806,56,6.08535370357
7069,231.754653295,149,1.56590981956,20,12.1976133313
7068,74.2877215742,226,0.330167651441,101,0.742877215742
7067,13.4318257342,50,0.274118892535,29,0.479708061936
7066,8.27178635805,70,0.119880961711,26,0.330871454322
7065,16.8289439584,45,0.382475999055,18,0.989937879907
7064,22.2069999854,140,0.159762589823,37,0.616861110705
7063,93.173076816,139,0.675167223304,25,3.882211534
7062,6.58814055536,37,0.183003904316,14,0.50678004272
7061,178.534432058,74,2.44567715148,37,4.9592897794
7060,64.5236793749,52,1.26517018382,30,2.2249544612
3786,46.8589304744,53,0.901133278354,34,1.41996759013
6961,990.07555806,568,1.7461650054,154,6.47108207882
6960,88.0936619374,79,1.12940592227,20,4.63650852302
6963,81.6347330052,74,1.11828401377,6,16.326946601
6962,113.807808169,138,0.830713928241,50,2.32260832998
6965,0,35,0.0,0,0.0
6964,0,84,0.0,0,0.0
6967,146.81612071,181,0.815645115056,73,2.03911278764
6966,55.2160985466,411,0.134673411089,111,0.501964532242
6969,337.977571095,759,0.445880700653,73,4.69413293188
6968,65.0453257185,46,1.44545168263,8,9.29218938836
5899,237.807667629,308,0.774617809865,75,3.21361713012
6465,704.149173799,470,1.50138416588,168,4.21646211855
414,7.744348588,50,0.158047930367,7,1.29072476467
415,39.5043938155,90,0.443869593432,41,0.987609845386
416,54.6376975239,162,0.339364580894,31,1.82125658413
417,1611.95755275,426,3.7928413006,180,9.00534945673
410,0,97,0.0,0,0.0
411,7.70421372763,41,0.192605343191,2,7.70421372763
412,175.33722691,98,1.80760027743,31,5.84457423035
413,111.375795742,55,2.06251473597,15,7.95541398159
1384,129.706055437,113,1.15808978069,12,11.7914595852
1385,91.9161715506,104,0.892390015054,45,2.08900389888
1386,61.973747928,97,0.645559874251,32,1.99915315897
1387,253.533710603,65,3.96146422818,15,18.1095507574
418,85.4721170822,43,2.03505040672,9,10.6840146353
419,0,62,0.0,0,0.0
1382,123.140865356,87,1.43187052739,56,2.23892482465
1383,3.0244484559,33,0.0945140142468,12,0.274949859627
1775,118.423781186,148,0.805603953644,76,1.57898374914
1774,8.46052339646,59,0.145871093042,18,0.497677846851
1777,14.0371554568,46,0.311936787929,23,0.638052520763
5277,180.621787424,74,2.47427106061,22,8.60103749639
5270,99.1723841152,63,1.5995545825,24,4.31184278762
1770,82.3868514813,397,0.208047604751,71,1.17695502116
5272,41.5372763609,253,0.164830461749,53,0.79879377617
5273,97.2793947795,49,2.02665405791,30,3.35446188895
5278,294.952744467,83,3.59698468863,35,8.67508071963
5279,10.7560356579,29,0.384144130639,2,10.7560356579
6688,12.9498624859,86,0.152351323363,23,0.588630112993
6689,10.0360877891,24,0.436351643003,6,2.00721755781
6680,14.3310849307,54,0.270397828881,39,0.377133813966
6681,8.03288203865,37,0.223135612185,13,0.669406836554
6682,141.373911645,57,2.52453413652,13,11.7811593038
6683,34.803154571,122,0.28762937662,27,1.33858286812
6684,132.839705651,176,0.759084032293,51,2.65679411303
6685,777.421959707,259,3.01326340972,135,5.80165641572
6686,143.490716077,1217,0.118002233616,305,0.472008934465
6687,6.09465990667,95,0.0648368075177,2,6.09465990667
2428,16.2632590062,39,0.427980500164,21,0.813162950312
2429,154.144706275,1174,0.131410661786,93,1.67548593777
2420,25.078094761,60,0.425052453576,30,0.86476188831
2421,31.6387462395,95,0.336582406803,28,1.17180541628
2422,23.7217447652,47,0.515690103591,16,1.58144965101
2423,9.95148103135,52,0.195127079046,10,1.10572011459
2424,162.098832506,87,1.88487014542,16,10.8065888338
2425,29.2030615707,37,0.81119615474,2,29.2030615707
2426,89.3220647192,132,0.681847822284,64,1.4178105511
2427,97.4820334658,234,0.418377826033,57,1.7407505976
7849,5.53457743756,30,0.190847497847,14,0.425736725966
7848,54.886507805,82,0.677611207469,53,1.05550976548
7845,43.6272685011,22,2.07748897624,11,4.36272685011
7844,8.20355221687,49,0.170907337852,22,0.390645343661
7847,6.87262215933,17,0.429538884958,4,2.29087405311
7846,376.813406358,35,11.0827472458,6,75.3626812716
7841,168.193255332,97,1.75201307637,53,3.23448567946
7840,31.4075474361,157,0.201330432282,54,0.592595234643
7843,0,90,0.0,0,0.0
7842,334.804495201,59,5.77249129656,19,18.6002497334
6356,25.2138076782,50,0.514567503637,34,0.764054778127
6357,65.5025644334,147,0.448647701599,28,2.42602090494
6354,175.405788248,77,2.307970898,35,5.15899377199
6355,66.4651326688,51,1.32930265338,28,2.46167158032
6352,84.7039780472,81,1.05879972559,33,2.64699931398
6353,9.50138649784,38,0.256794229671,17,0.593836656115
6350,74.517902186,46,1.65595338191,12,6.77435474418
6351,18.9099778421,47,0.411086474829,18,1.11235163777
6358,0,91,0.0,0,0.0
6359,147.285961939,194,0.763139699164,69,2.16597002851
3461,92.2803970559,48,1.96341270332,9,11.535049632
3460,9.76620074977,31,0.325540024992,18,0.574482397045
1814,75.3899307522,70,1.09260769206,25,3.14124711467
1815,62.3168795631,88,0.71628597199,5,15.5792198908
1816,44.2131686369,264,0.168110907365,51,0.884263372738
1817,26.5965317594,235,0.113660392134,61,0.443275529323
1810,91.245659316,363,0.252059832365,133,0.691254994818
1811,207.857850779,46,4.61906335064,23,9.44808412632
1812,176.658954492,200,0.88773343966,95,1.87935057971
1813,92.0262029987,59,1.58665867239,10,10.2251336665
1818,42.6397432178,114,0.377342860334,49,0.888327983704
1819,1.42112261184,48,0.0302366513158,3,0.710561305922
2165,61.0913117193,209,0.29370822942,62,1.00149691343
2164,0.663345728017,56,0.0120608314185,1,0.0120608314185
2167,140.629114456,96,1.48030646795,17,8.78931965348
1609,101.10947036,148,0.687819526258,55,1.87239759926
1608,16.7326989159,77,0.220167090998,34,0.507051482299
2166,40.5115600156,34,1.22762303078,13,3.37596333464
3229,51.312301551,26,2.05249206204,9,6.41403769387
3228,47.8269547228,223,0.215436732985,50,0.976060300465
1979,203.532382538,87,2.36665561091,32,6.56556072703
1978,114.623453558,52,2.24751869722,4,38.2078178528
1977,87.027206362,80,1.10161020711,34,2.63718807158
1976,159.920482075,786,0.203720359331,171,0.940708718089
1975,179.800208896,106,1.71238294187,46,3.9955601977
1974,35.1101581162,108,0.328132318843,43,0.835956145625
1973,27.5788612373,98,0.284318157086,37,0.766079478814
1972,6.25268761046,96,0.0658177643207,24,0.271855983064
1971,4.40097490404,29,0.157177675144,15,0.314355350288
1970,0,38,0.0,0,0.0
2163,75.817230939,36,2.16620659826,16,5.0544820626
4955,14.3451776034,147,0.0982546411193,28,0.531302874201
2848,12.6112292207,76,0.168149722942,2,12.6112292207
2849,38.7326025797,30,1.33560698551,9,4.84157532246
2846,22.9680646795,64,0.36457245523,13,1.91400538996
2847,36.6891020022,119,0.310924593239,32,1.18351941942
2844,3.59999527124,49,0.0749999014841,16,0.239999684749
2845,157.624394827,185,0.85665431971,79,2.0208255747
2842,509.490621844,33,15.9215819326,17,31.8431638653
2843,45.4325003353,85,0.54086309923,28,1.6826851976
2840,8.72695289074,38,0.235863591642,2,8.72695289074
2841,3.47526357047,31,0.115842119016,6,0.695052714094
3320,104.697483056,257,0.408974543186,103,1.02644591231
3321,311.272709036,193,1.62121202623,64,4.94083665136
3322,17.0412193962,117,0.146907063761,41,0.426030484906
3323,14.297974719,301,0.0476599157301,22,0.680855939002
3324,210.090701907,359,0.586845536054,156,1.35542388327
3325,6.5288966154,131,0.050222281657,36,0.186539903297
3326,31.6583961505,57,0.565328502687,20,1.66623137634
3327,11.7865106408,24,0.512456984383,9,1.4733138301
3328,40.6358950965,118,0.347315342706,15,2.90256393547
3329,8.96406395941,172,0.0524214266632,4,2.9880213198
5478,9.20784240216,22,0.438468685817,10,1.02309360024
5479,132.492229036,130,1.02707154292,51,2.64984458072
5519,398.480443791,83,4.85951760721,40,10.2174472767
5518,34.2089741762,125,0.275878824002,30,1.17961979918
5511,196.488051701,42,4.7923915049,22,9.35657389052
3038,23.7902055036,80,0.301141841818,2,23.7902055036
5513,37.6301349035,51,0.75260269807,29,1.34393338941
5512,598.454118247,58,10.499195057,10,66.4949020274
5515,12.8737488663,37,0.357604135174,8,1.83910698089
5514,210.235018209,59,3.62474169326,24,9.14065296562
5517,20.4085231604,18,1.20050136238,2,20.4085231604
1554,195.241611996,91,2.1693512444,53,3.75464638453
537,237.325000883,507,0.469021740876,184,1.29685792832
536,84.1781489997,56,1.53051179999,2,84.1781489997
535,23.697336771,86,0.278792197306,39,0.623614125552
534,0,32,0.0,0,0.0
533,308.953977358,70,4.47759387475,43,7.35604707995
532,115.300676459,52,2.26079757763,20,6.06845665573
531,279.431533531,136,2.06986321134,54,5.2722930855
530,55.9940078388,62,0.917934554735,32,1.80625831738
539,154.59198292,86,1.81872921082,15,11.0422844943
538,67.0749356273,104,0.651212967255,8,9.58213366104
1908,35.3309233533,96,0.37190445635,34,1.07063404101
1909,966.095788424,42,23.5633119128,28,35.7813254972
3294,23.3095796107,46,0.517990658015,19,1.29497664504
1907,124.850805163,57,2.22947866363,30,4.30520017804
3296,86.541918039,110,0.793962550817,32,2.79167477545
6518,46.4316307729,103,0.455212066401,57,0.829136263801
6519,8.73488642267,54,0.164809177786,19,0.485271467926
1905,229.678883323,384,0.599683768467,51,4.59357766646
6510,15.8284018714,115,0.13884563045,10,1.75871131904
1902,158.041494693,155,1.02624347203,72,2.22593654497
6512,56.2518133902,101,0.562518133902,44,1.30818170675
6513,25.4528171741,68,0.379892793643,4,8.48427239137
6514,62.0250376962,71,0.886071967089,20,3.26447566822
6515,145.284437323,120,1.22087762457,73,2.01783940727
6516,7.89318668596,28,0.292340247628,15,0.563799048997
3291,438.850201718,150,2.94530336724,42,10.7036634565
5131,0,45,0.0,0,0.0
1901,0.519122722081,24,0.0225705531339,2,0.519122722081
3812,3.62911040959,35,0.106738541459,15,0.259222172114
3813,9.05470495535,27,0.348257882898,18,0.532629703256
3810,53.8950723439,37,1.49708534289,3,26.947536172
3811,19.6327035913,27,0.75510398428,11,1.96327035913
3816,108.370629419,17,6.77316433871,7,18.0617715699
3817,905.029703897,98,9.33020313296,39,23.8165711552
3814,243.132600369,73,3.37684167179,32,7.84298710867
3815,29.6091736169,245,0.1213490722,27,1.13881436988
3818,14.6962800307,38,0.397196757586,2,14.6962800307
3819,40.7167701958,30,1.40402655847,5,10.1791925489
7548,372.354997716,354,1.05483002186,61,6.2059166286
7549,236.34265278,816,0.289990985006,225,1.05510112848
7540,366.087733826,160,2.30243857752,52,7.17819085933
7541,81.3798092952,231,0.353825257805,79,1.0433308884
7542,20.8552735952,130,0.16166878756,27,0.802125907509
7543,37.085299983,136,0.2747059258,14,2.85271538331
7544,1271.55886257,155,8.25687573098,97,13.2454048185
7545,40.9468526033,164,0.251207684683,5,10.2367131508
7546,12.1126548943,46,0.269170108763,8,1.73037927062
7547,267.579711068,73,3.71638487595,32,8.63160358284
6169,0,96,0.0,0,0.0
6168,38.2930933545,168,0.229299960207,74,0.524562922665
6161,156.080109633,190,0.825820685891,67,2.36485014596
6160,11.4064509349,296,0.0386659353724,15,0.814746495348
6163,12.5880181544,122,0.104033207888,2,12.5880181544
6162,30.7502365012,188,0.164439767386,90,0.345508275294
6165,70.843392501,74,0.970457431521,40,1.81649724362
6164,0,132,0.0,0,0.0
6167,40.9456007506,85,0.487447627984,31,1.36485335835
6166,5.76397030101,45,0.130999325023,14,0.443382330847
2213,11.0368382959,62,0.180931775342,22,0.525563728375
2212,44.1824685333,56,0.803317609697,21,2.20912342667
2211,23.5442154887,54,0.444230480919,28,0.872007981064
2210,15.2141489056,67,0.23051740766,36,0.434689968731
2217,16.9731345789,56,0.30860244689,18,0.998419681115
2216,668.101802096,95,7.10746597974,32,21.5516710354
2215,47.754551581,97,0.497443245635,15,3.41103939864
2214,346.550838674,49,7.21980913905,23,15.7523108488
2219,23.6608792859,28,0.87632886244,11,2.36608792859
2218,241.855311373,80,3.06145963763,50,4.93582268108
6137,332.142935514,639,0.520600212404,301,1.10714311838
4518,22.4414298956,47,0.487857171643,14,1.72626383812
4519,20.0502210938,86,0.235884954045,31,0.668340703126
4512,71.6330206937,46,1.59184490431,21,3.58165103469
4513,292.304698946,37,8.11957497072,23,13.2865772248
4510,37.5453851479,72,0.52880824152,24,1.63240804991
4511,71.2288012578,95,0.757753204871,25,2.96786671908
4516,1623.33126922,884,1.83842725846,299,5.44742036652
4517,0.592074026447,39,0.0155808954328,2,0.592074026447
4514,62.986544925,177,0.357878096165,39,1.65754065592
4515,1.62260346024,76,0.0216347128032,6,0.324520692048
5289,12.3103981033,59,0.212248243161,22,0.586209433492
5288,75.2411181234,96,0.79201176972,4,25.0803727078
5281,42.3481462157,165,0.258220403754,81,0.529351827696
5280,398.243681148,211,1.89639848166,102,3.94300674404
5283,212.0053882,67,3.21220285152,19,11.7780771222
5282,183.276820283,54,3.45805321289,20,9.64614843594
5285,222.602401844,177,1.26478637411,38,6.01628113091
5284,33.5976867833,48,0.714844399645,12,3.05433516212
5287,16.1487393121,57,0.288370344859,34,0.48935573673
5286,242.9214606,92,2.6694666,11,24.29214606
7615,10.7627286084,40,0.275967400215,21,0.53813643042
7302,4.13218267147,96,0.0434966596997,1,0.0434966596997
7303,128.441747163,162,0.797774827097,58,2.25336398531
7300,17.2328407086,68,0.25720657774,42,0.420313188014
7301,9.18148997216,32,0.296177095876,12,0.83468090656
7306,93.6550390535,136,0.693741030026,63,1.51056514602
7307,157.062904051,79,2.01362697502,16,10.4708602701
7304,262.73235925,90,2.95204898033,63,4.23761869758
7305,5.05510772667,42,0.123295310407,2,5.05510772667
7308,295.617585917,222,1.33763613537,103,2.89821162664
7309,27.5313169787,104,0.267294339599,41,0.688282924467
7045,12.662378457,365,0.0347867540028,28,0.46897697989
7044,53.6371998147,40,1.37531281576,25,2.23488332561
7047,94.9672548103,80,1.2021171495,9,11.8709068513
7046,24.0514367632,300,0.0804395878369,14,1.85011052025
7041,1160.92590575,229,5.09178028837,64,18.4273953294
7040,44.8075299965,181,0.248930722203,86,0.527147411724
7043,43.4476970143,61,0.724128283572,35,1.2778734416
7042,0,51,0.0,0,0.0
7049,0,105,0.0,0,0.0
7048,111.277691036,147,0.762175966003,52,2.18191551052
6989,80.695351468,900,0.0897612363382,65,1.26086486669
6988,20.5266454401,35,0.603724865884,12,1.86605867637
6987,98.9343957623,157,0.63419484463,21,4.94671978811
6986,8.81470206246,47,0.19162395788,17,0.550918878904
6985,193.118630872,347,0.558146332,142,1.36963567994
6984,35.1796964173,267,0.13225449781,62,0.57671633471
6983,11.4715748324,54,0.216444808159,14,0.882428833264
6982,537.744613842,164,3.29904671068,63,8.67330022325
6981,0,51,0.0,0,0.0
6980,19.1736258196,89,0.217882111587,19,1.06520143442
7693,62.6093262134,50,1.27774135129,4,20.8697754045
2989,0,46,0.0,0,0.0
2988,6.78854526064,28,0.251427602246,2,6.78854526064
2983,37.9770529594,58,0.666264087007,42,0.926269584376
2982,278.166307749,152,1.84216097847,54,5.24842090092
2981,108.899133148,75,1.4716099074,12,9.89992119527
2980,101.581531351,154,0.663931577458,41,2.53953828378
2987,23.123776425,133,0.175180124432,37,0.642327122916
2986,56.7209115149,246,0.231513924551,43,1.35049789321
2985,61.3935114331,62,1.0064510071,22,2.92350054444
2984,18.0756214364,82,0.223155820202,18,1.0632718492
1018,23.9639155452,46,0.532531456561,23,1.08926888842
1019,0,73,0.0,0,0.0
1014,44.8058347668,160,0.281797702936,69,0.658909334806
1015,217.464831424,26,8.69859325697,17,13.591551964
1016,106.547421183,46,2.36772047074,19,5.91930117685
1017,9.7683859367,64,0.155053745027,3,4.88419296835
1010,13.2450832979,105,0.127356570172,50,0.270307822406
1011,79.7556605142,32,2.57276324239,14,6.13505080878
1012,5.5812283121,118,0.0477028060864,2,5.5812283121
1013,125.920311549,106,1.19924106237,12,11.4473010499
4358,214.970318473,108,2.00906839695,27,8.26808917205
4359,0,123,0.0,0,0.0
4354,363.007471792,198,1.84267752178,32,11.7099184449
4355,65.1217416913,58,1.14248669634,31,2.17072472304
4356,25.6016296658,42,0.624429991848,18,1.50597821563
4357,12.8505042746,120,0.107987430879,26,0.514020170984
4350,115.318168687,25,4.80492369528,13,9.60984739056
4351,241.924161827,73,3.36005780315,28,8.96015414173
4352,0,67,0.0,0,0.0
4353,4.92898020371,16,0.328598680247,5,1.23224505093
438,85.2392101193,85,1.01475250142,18,5.01407118349
439,0,73,0.0,0,0.0
436,119.542316013,500,0.239563759545,162,0.742498857223
437,26.0356013316,133,0.197239404027,1,0.197239404027
434,1001.21069929,145,6.95285207837,72,14.1015591449
435,226.959410063,90,2.55010573104,45,5.15816841052
432,0,51,0.0,0,0.0
433,17.6450839727,106,0.168048418787,36,0.504145256362
430,457.041186587,282,1.62648109106,85,5.44096650698
431,25.0932377551,69,0.369018202281,23,1.14060171614
1436,2814.78702741,647,4.35725546038,301,9.38262342469
5708,0,57,0.0,0,0.0
5709,25.6255586188,63,0.413315461594,19,1.42364214549
5704,3.15112521489,286,0.0110565797014,2,3.15112521489
5705,20.3624725102,133,0.154261155381,12,1.85113386457
5706,220.294597552,60,3.73380673817,23,10.0133907978
5707,12.3734740201,44,0.287755209769,18,0.727851412946
5700,209.76988993,103,2.05656754833,45,4.76749749841
5701,329.091769823,232,1.4246396962,70,4.76944593947
5702,207.077473487,33,6.47117104648,5,51.7693683718
5703,82.147492635,83,1.00179869067,4,27.382497545
1437,61.4579148858,46,1.36573144191,25,2.56074645358
8025,71.0731892169,142,0.504065171751,54,1.34100357013
1050,69.8864595696,28,2.58838739147,13,5.8238716308
1051,22.4013276948,65,0.350020745231,12,2.03648433589
1052,4.1890008814,44,0.0974186251488,16,0.279266725427
1430,100.656747456,297,0.340056579242,71,1.43795353508
7829,44.179227304,60,0.74880046278,6,8.8358454608
5354,64.9552380008,160,0.408523509439,81,0.81194047501
7823,568.858516505,37,15.8016254585,17,35.5536572816
1054,148.688349813,41,3.71720874534,13,12.3906958178
7821,346.711432036,96,3.64959402143,20,18.2479701072
7820,12.8658889775,84,0.155010710572,30,0.443651344052
7827,145.33003518,131,1.11792334754,65,2.27078179969
7826,105.337888002,95,1.12061582981,45,2.39404290914
7825,0,212,0.0,0,0.0
1055,76.5460848967,96,0.805748262071,44,1.78014150923
1056,10.155553518,78,0.131890305429,13,0.846296126503
1057,613.398723767,132,4.68243300585,90,6.89212049176
1431,161.183782869,100,1.62811901888,29,5.75656367391
1832,273.515028665,604,0.453590428963,261,1.05198087948
1833,135.327216661,36,3.8664919046,16,9.02181444406
1830,25.4531598873,83,0.310404388869,34,0.771307875372
1831,51.173229582,120,0.430027139344,58,0.897775957578
1836,32.6975433877,30,1.12750149613,5,8.17438584692
3798,128.95384003,229,0.565587017677,60,2.1856583056
1834,223.201519824,73,3.10002110867,21,11.1600759912
1835,544.064925044,86,6.40076382405,49,11.3346859384
3795,250.41751101,527,0.47607891827,95,2.66401607457
3794,13.1971154842,41,0.329927887104,11,1.31971154842
1838,332.946102697,96,3.50469581787,10,36.9940114108
3796,47.8730139023,52,0.938686547104,28,1.77307458897
3791,428.10122843,176,2.44629273388,34,12.9727644979
3790,184.969716949,19,10.2760953861,4,61.6565723164
3793,934.842782954,277,3.38711153244,80,11.8334529488
3792,334.335627678,55,6.19140051256,11,33.4335627678
4981,190.267881092,780,0.244246317191,291,0.656096141696
4980,712.47476217,645,1.10632727045,202,3.54465055806
4983,36.048261297,53,0.693235794173,40,0.924314392231
2157,10.5251239732,54,0.198587244777,11,1.05251239732
4985,209.652044305,43,4.9917153406,19,11.6473357947
4984,186.141680293,80,2.35622380117,33,5.81692750914
2400,16.1939527016,80,0.204986743059,6,3.23879054033
4986,250.410416986,127,1.9873842618,44,5.82349806945
4989,42.3123684762,302,0.140572652745,47,0.919834097308
4988,345.666127424,62,5.66665782662,27,13.2948510548
2158,100.955476418,79,1.29430097972,9,12.6194345523
2159,601.353063258,118,5.13976977144,33,18.7922832268
2408,41.9988497252,62,0.6885057332,29,1.49995891876
2409,60.5200863553,73,0.840556754934,22,2.88190887406
1955,33.3787917769,51,0.667575835538,20,1.75677851457
1954,33.2778674806,110,0.305301536519,65,0.519966679384
1957,144.234843704,73,2.00326171811,42,3.51792301718
1956,459.932840484,399,1.15561015197,120,3.86498185281
1951,22.6738742623,19,1.25965968124,2,22.6738742623
1950,73.0254986205,83,0.890554861225,4,24.3418328735
1953,4.7603657284,134,0.0357922235218,31,0.158678857613
1952,38.6081981595,87,0.448932536739,46,0.8579599591
1959,31.3672694911,36,0.896207699745,4,10.455756497
1958,26.8977368101,53,0.517264169424,26,1.0759094724
3249,48.1097956659,62,0.788685174851,10,5.34553285177
3248,8.38074312251,37,0.23279842007,12,0.76188573841
3243,31.7765391877,114,0.281208311396,9,3.97206739847
3242,90.7320435489,78,1.17833822791,8,12.961720507
3241,163.313603672,52,3.20222752299,21,8.16568018361
3240,183.231490423,330,0.556934621345,118,1.56608111472
3247,107.986522674,85,1.28555384135,31,3.59955075579
3246,94.4289279981,110,0.866320440349,30,3.25616993097
3245,814.146185417,109,7.53839060571,46,18.0921374537
1990,74.8473175589,80,0.947434399479,9,9.35591469486
4925,60.4430130597,62,0.990869066552,4,20.1476710199
1993,18.73592899,65,0.292748890469,31,0.624530966335
1483,16.2413175646,71,0.232018822351,10,1.80459084051
1482,7.12936616178,48,0.15168864174,8,1.01848088025
1481,9.7073333181,21,0.485366665905,8,1.38676190259
1480,48.7716252831,31,1.62572084277,18,2.8689191343
1487,18735.0182085,248,75.8502761479,114,165.796621314
1486,45.8389205517,31,1.52796401839,9,5.72986506896
1485,628.824263987,194,3.25815680822,47,13.6700926954
1484,46.2773879954,145,0.321370749968,36,1.32221108558
3306,8.40089931516,120,0.0705957925644,8,1.20012847359
3307,437.000963092,66,6.72309173988,39,11.5000253445
1489,84.4991188613,182,0.46684596056,67,1.28028967972
1488,86.2933178182,222,0.39046750144,77,1.13543839234
3302,13.9962190731,80,0.17716733004,17,0.87476369207
3303,155.98367336,393,0.397917534081,214,0.732317715304
3300,40.8279737913,34,1.23721132701,18,2.40164551714
3301,74.2148580172,116,0.645346591454,76,0.989531440229
1992,83.0442487528,112,0.74814638516,57,1.48293301344
612,0,51,0.0,0,0.0
613,24.0948966463,153,0.158519056884,4,8.03163221543
610,102.436167307,238,0.432220115221,47,2.22687320233
1273,21.1870305377,206,0.103351368476,11,2.11870305377
1995,0.653284003472,20,0.0343833686038,1,0.0343833686038
1275,4566.94894045,60,77.4059142449,12,415.177176404
2060,201.378575351,681,0.296144963751,231,0.875559023264
614,0,85,0.0,0,0.0
2061,176.251107339,59,3.0388121955,26,7.05004429356
615,6.37379742984,88,0.0732620394234,4,2.12459914328
2062,173.304700571,44,4.03034187373,26,6.93218802282
2063,298.687927917,321,0.933399774739,245,1.22413085212
1994,6.3154727662,55,0.116953199374,4,2.10515758873
2064,304.33096669,184,1.66301074694,28,11.2715172848
2065,37.1336238092,81,0.464170297614,12,3.37578398265
519,160.050059558,42,3.90365998923,17,10.0031287224
518,74.2823347124,195,0.382898632538,46,1.65071854916
2066,3.79041993042,38,0.102443781903,18,0.22296587826
511,21.6749305942,810,0.0267922504255,34,0.656816078612
510,108.374702314,228,0.477421596099,19,6.02081679525
513,57.9609280125,48,1.23321123431,9,7.24511600157
512,233.540129759,227,1.03336340601,17,14.5962581099
515,49.2037268814,77,0.647417458966,33,1.53761646504
514,88.3186213445,116,0.767988011691,54,1.66638908197
517,138.708153137,215,0.648168939894,56,2.52196642068
516,21.0204830496,175,0.120807373848,35,0.61824950146
1227,11.7045022849,88,0.134534509022,17,0.731531392808
1226,245.549342258,113,2.19240484159,20,12.9236495925
621,28.7122812175,89,0.326275922926,33,0.897258788047
1224,62.1620383267,127,0.49334951053,4,20.7206794422
1223,31.6994854741,64,0.503166436096,34,0.960590468911
1222,20.9320647561,30,0.721795336418,18,1.23129792683
1221,112.008419565,64,1.77791142166,21,5.60042097823
1220,19.7566349115,89,0.224507214903,11,1.97566349115
629,498.963815375,361,1.38601059826,52,9.78360422304
628,751.962144722,315,2.39478390039,33,23.4988170226
1229,84.7474816692,865,0.0980873630431,148,0.576513480743
1228,21.1332132906,62,0.346446119519,16,1.40888088604
6536,10.9973824624,65,0.171834100975,4,3.66579415414
6537,71.9738186468,163,0.444282831153,87,0.836904867986
6534,31.2776272466,121,0.260646893722,41,0.781940681165
6535,247.883801109,70,3.59251885666,13,20.6569834258
6532,6.16367717997,92,0.0677327162635,20,0.324404062104
6533,66.6217457568,168,0.398932609322,78,0.865217477361
6530,62.7064045621,144,0.438506325609,84,0.755498850146
6531,165.314993342,593,0.279248299563,230,0.721899534243
6538,22.5860045133,99,0.230469433809,35,0.66429425039
6539,151.521009861,99,1.54613275368,39,3.98739499634
3878,27.2653050561,56,0.495732819202,7,4.54421750935
3879,10.8937904511,130,0.0844479879927,2,10.8937904511
3870,201.565181603,32,6.50210263234,21,10.0782590801
3871,21.2725936396,30,0.733537711711,9,2.65907420495
3872,15.8400798313,47,0.344349561549,12,1.44000725739
3873,4.67171616089,52,0.0916022776645,6,0.934343232178
3874,2.49938908815,47,0.0543345453946,4,0.83312969605
3875,218.007963146,61,3.63346605244,17,13.6254976966
3876,12.7947974995,20,0.673410394709,6,2.55895949989
3877,190.248220127,282,0.677039929276,102,1.88364574383
7566,151.144732073,59,2.60594365643,40,3.8755059506
7567,68.1287054024,355,0.192453970063,96,0.717144267393
7564,301.335211756,259,1.16796593704,122,2.49037365088
7565,35.5331838377,76,0.473775784503,31,1.18443946126
7562,100.264343342,44,2.33172891492,25,4.17768097257
7563,0,236,0.0,0,0.0
7560,152.217113555,42,3.71261252572,20,8.01142702919
7561,282.844697028,80,3.58031262061,33,8.83889678213
7568,29.0808294115,69,0.427659256051,7,4.84680490191
7569,30.8523493257,116,0.268281298484,3,15.4261746628
4167,11.6103282082,67,0.17591406376,2,11.6103282082
4166,11.9070447222,24,0.517697596617,9,1.48838059027
4165,14.5353565212,36,0.415295900604,9,1.81691956514
4164,25.5643910567,42,0.62352173309,3,12.7821955283
4163,34.8564138621,116,0.303099250974,24,1.51549625487
4162,163.524721027,151,1.09016480685,27,6.28941234719
